surface(m²),pieces,chambres,salles de bains,etat,etage,ans,ville,autre,prix(DHs),lienImage,lienArticle
89 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"3ème
					étage",1-5 ans,Hay Chrifa à Casablanca, Orientation:  Sud  Garage Meublé Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Marbre  ,1250000 DH,https://www.mubawab-media.com/ad/7/634/087F/h/049DEEB5-A8BD-4DFA-8054-859BCC06D8E5_40758659.jpeg,https://www.mubawab.ma/fr/a/7634087/appartement-moderne-avec-garage
103 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"4ème
					étage",10-20 ans,Bourgogne Ouest à Casablanca, Orientation:  Sud  Terrasse Garage Ascenseur Concierge Meublé Façade extérieure Salon Marocain Salon européen Réfrigérateur Machine à laver  Type du sol:  Carrelage  ,1200000 DH,https://www.mubawab-media.com/ad/7/633/976F/h/WhatsApp%20Image%202023-01-31%20at%2020.31.48%20%281%29_40757502.jpeg,https://www.mubawab.ma/fr/a/7633976/magnifique-appart-terrasse-ensoleill%C3%A9-bourgogne
200 m²,2 Pièces,3 Chambres,2 Salles de bains,Bon état,"4ème
					étage",20-30 ans,Centre à Fès, Orientation:  Est  Terrasse Garage Ascenseur  Type du sol:  Carrelage  ,800000 DH,https://www.mubawab-media.com/ad/7/633/961F/h/IMG-20230131-WA0025_40757342.jpg,https://www.mubawab.ma/fr/a/7633961/appart-rue-lalla-asmae-fes-pres-gare-du-train
2500 m²,5 Pièces,5 Chambres,,Bon état,,30-50 ans,Aït Iaaza,,,https://www.mubawab-media.com/ad/7/633/952F/h/%D9%A2%D9%A0%D9%A2%D9%A2%D9%A0%D9%A7%D9%A2%D9%A6_%D9%A1%D9%A8%D9%A3%D9%A9%D9%A3%D9%A0_40757309.jpg,https://www.mubawab.ma/fr/a/7633952/vend-appartement-%C3%A0-a%C3%AFt-iaaza-5-pi%C3%A8ces-confortables-
54 m²,2 Pièces,,,Bon état,"4ème
					étage",5-10 ans,Hay Hassani à Casablanca,Façade extérieure  Type du sol:  Marbre  ,420000 DH,https://www.mubawab-media.com/ad/7/633/954F/h/IMG_20230131_161505_243_40757298.jpg,https://www.mubawab.ma/fr/a/7633954/appartement-%C3%A0-vendre-r%C3%A9nov%C3%A9
65 m²,5 Pièces,2 Chambres,,Nouveau,,1-5 ans,Fnideq, Orientation:  Est  Ascenseur Façade extérieure Salon Marocain Antenne parabolique Double vitrage  Type du sol:  Carrelage  ,700000 DH,https://www.mubawab-media.com/ad/7/633/849F/h/photo_7_40755572.jpg,https://www.mubawab.ma/fr/a/7633849/vend-appartement-%C3%A0-fnideq-superficie-65-m%C2%B2-syst%C3%A8me-de-parabole-et-salon-marocain
109 m²,,,,Nouveau,"1er
					étage",,Palmier à Casablanca,Terrasse Garage Ascenseur Concierge Façade extérieure Salon européen Climatisation Chauffage central Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver  Type du sol:  Marbre  ,1700000 DH,https://www.mubawab-media.com/ad/7/633/834F/h/094DFF35-3AFD-423E-9FFB-A4EF7361D252_40755046.jpeg,https://www.mubawab.ma/fr/a/7633834/studio-neuf-%C3%A0-vendre-sur-palmier
60 m²,,,,Bon état,"2ème
					étage",5-10 ans,Dar Bouazza, Orientation:  Ouest  Jardin Garage Vue sur mer Piscine Concierge Chambre rangement Façade extérieure Salon européen Antenne parabolique Cheminée Double vitrage Cuisine équipée Four Micro-ondes  Type du sol:  Parquet  ,1100000 DH,https://www.mubawab-media.com/ad/7/633/781F/h/WhatsApp%20Image%202023-01-31%20at%2016.32.55_40751693.jpeg,https://www.mubawab.ma/fr/a/7633781/appartement-vue-sur-mer-r%C3%A9sidence-galet-sur-mer
89 m²,3 Pièces,2 Chambres,,Bon état,"1er
					étage",10-20 ans,Harhoura à Temara, Orientation:  Nord  Garage Concierge Chambre rangement Meublé Façade extérieure Salon Marocain Antenne parabolique Climatisation Chauffage central Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Carrelage  ,1300000 DH,https://www.mubawab-media.com/ad/7/631/073F/h/FE98686E-0667-4E7C-957D-AF6BB58612ED_40439472.jpeg,https://www.mubawab.ma/fr/a/7631073/vente-d-un-bel-appartement-%C3%A0-harhoura-surface-totale-89-m%C2%B2-meubl%C3%A9-
81 m²,2 Pièces,2 Chambres,,Bon état,"1er
					étage",1-5 ans,Dar Bouazza, Orientation:  Nord  Jardin Terrasse Garage Piscine Antenne parabolique Sécurité Double vitrage Cuisine équipée Four  Type du sol:  Parquet  ,980000 DH,https://www.mubawab-media.com/ad/7/633/675F/h/FB_IMG_1675158491384_40742268.jpg,https://www.mubawab.ma/fr/a/7633675/appartement-a-vendre-a-darbouazza-superficie-81m2
53 m²,6 Pièces,2 Chambres,2 Salles de bains,Bon état,,,Annaim à Salé,,420000 DH,https://www.mubawab-media.com/ad/7/551/854F/h/photo_0_38140651.jpg,https://www.mubawab.ma/fr/a/7551854/appartement-%C3%A0-l-achat-%C3%A0-annaim-5-pi%C3%A8ces-confortables
60 m²,,2 Chambres,,Nouveau,"1er
					étage",,Saïdia,,580000 DH,https://www.mubawab-media.com/ad/7/633/529F/h/photo_9_40716651.jpg,https://www.mubawab.ma/fr/a/7633529/appartement-en-vente-%C3%A0-sa%C3%AFdia-1-pi%C3%A8ce
110 m²,,3 Chambres,2 Salles de bains,Bon état,"2ème
					étage",10-20 ans,Centre Ville à Temara, Orientation:  Ouest  Jardin Terrasse Garage Salon Marocain Antenne parabolique Sécurité ,970000 DH,https://www.mubawab-media.com/ad/7/633/496F/h/IMG-20230129-WA0006_40710304.jpg,https://www.mubawab.ma/fr/a/7633496/appt-%C3%A0-vendre-d-une-sup-de-110m%C2%B2
140 m²,4 Pièces,3 Chambres,,Bon état,"8ème
					étage",20-30 ans,Centre à Tanger,Garage Ascenseur Vue sur mer Concierge Sécurité Cuisine équipée  Type du sol:  Carrelage  ,1960000 DH,https://www.mubawab-media.com/ad/7/633/465F/h/1WhatsApp%20Image%202023-01-12%20at%2012.33.30%20%2812%29_40705505.jpeg,https://www.mubawab.ma/fr/a/7633465/appartement-avec-balcon-%C3%A0-la-vente-vue-mer-%E2%80%93-boulevard-%E2%80%93tanger
155 m²,5 Pièces,3 Chambres,2 Salles de bains,Bon état,"2ème
					étage",10-20 ans,Centre à Tanger,Terrasse Ascenseur Concierge Meublé Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Carrelage  ,2150000 DH,https://www.mubawab-media.com/ad/7/633/453F/h/1WhatsApp%20Image%202023-01-09%20at%2017.42.55%20%2816%29_40704888.jpeg,https://www.mubawab.ma/fr/a/7633453/appartement-%C3%A0-la-vente-%E2%80%93-moulay-youssef-%E2%80%93-tanger
86 m²,3 Pièces,2 Chambres,,Bon état,"5ème
					étage",5-10 ans,De La Plage à Tanger,Terrasse Ascenseur Vue sur mer Concierge Meublé Antenne parabolique Climatisation Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Carrelage  ,1350000 DH,https://www.mubawab-media.com/ad/7/633/447F/h/1WhatsApp%20Image%202023-01-07%20at%2021.13.54%20%287%29_40704478.jpeg,https://www.mubawab.ma/fr/a/7633447/appartement-meubl%C3%A9-avec-terrasse-%C3%A0-la-vente-%E2%80%93tanja-balia%E2%80%93tanger
157 m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,"2ème
					étage",10-20 ans,De La Plage à Tanger,Terrasse Garage Ascenseur Vue sur mer Concierge Sécurité Cuisine équipée  Type du sol:  Carrelage  ,2200000 DH,https://www.mubawab-media.com/ad/7/633/434F/h/1WhatsApp%20Image%202023-01-06%20at%2010.36.27%20%288%29_40703673.jpeg,https://www.mubawab.ma/fr/a/7633434/appartement-vide-avec-terrasse-%C3%A0-la-vente-%E2%80%93-corniche-%E2%80%93tanger
87 m²,5 Pièces,2 Chambres,,Bon état,"1er
					étage",,Tit Mellil,Terrasse Garage ,720000 DH,https://www.mubawab-media.com/ad/7/633/348F/h/FB_IMG_16751588107420923_40696067.jpg,https://www.mubawab.ma/fr/a/7633348/appartement-%C3%A0-vendre-%C3%A0-titmellil
91 m²,3 Pièces,3 Chambres,2 Salles de bains,Bon état,"1er
					étage",,Ghrablia à Salé,Jardin Garage Concierge Chambre rangement Meublé Salon Marocain Salon européen Antenne parabolique Climatisation Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Parquet  ,1050000 DH,https://www.mubawab-media.com/ad/7/354/826F/h/photo_0_17485222.jpg,https://www.mubawab.ma/fr/a/7354826/jolie-apparemment-dans-une-r%C3%A9sidence-ferm%C3%A9e-%C3%A0-cot%C3%A9-de-la-garde-de-sal%C3%A9-ville
125 m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,"2ème
					étage",1-5 ans,Dar Bouazza, Orientation:  Sud  Terrasse Garage Ascenseur Piscine Concierge Façade extérieure Cheminée Climatisation Chauffage central Sécurité Double vitrage Cuisine équipée Four  Type du sol:  Marbre  ,1530000 DH,https://www.mubawab-media.com/ad/7/633/288F/h/photo_0_40693418.jpg,https://www.mubawab.ma/fr/a/7633288/magnifique-appartement-%C3%A0-vendre-%C3%A0-dar-bouazza-125-m2-dont-12-m2-de-terrasse-v%C3%A9randa-r%C3%A9sidence-ferm%C3%A9e-et-s%C3%A9curis%C3%A9e
75 m²,2 Pièces,2 Chambres,2 Salles de bains,Nouveau,"2ème
					étage",,Martil, Orientation:  Nord  Terrasse Garage Ascenseur Vue sur mer Concierge Chambre rangement Façade extérieure Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four  Type du sol:  Marbre  ,1275000 DH,https://www.mubawab-media.com/ad/7/622/401F/h/photo_0_40693258.jpg,https://www.mubawab.ma/fr/a/7622401/vend-appartement-%C3%A0-martil-2-pi%C3%A8ces-confortables-porte-blind%C3%A9e-et-syst%C3%A8me-de-double-vitrage-
82 m²,3 Pièces,2 Chambres,2 Salles de bains,Nouveau,"2ème
					étage",1-5 ans,Sidi Rahal Chatai,Meublé Façade extérieure Salon Marocain Antenne parabolique Cuisine équipée Réfrigérateur Four Machine à laver  Type du sol:  Carrelage  ,740000 DH,https://www.mubawab-media.com/ad/7/633/252F/h/DD63DBD0-F32B-4C3C-AF13-1C31A891ABA1_40693169.jpeg,https://www.mubawab.ma/fr/a/7633252/bel-appartement-%C3%A0-vendre-%C3%A0-sidi-rahal-chatai-2-belles-chambres-meubl%C3%A9-
136 m²,5 Pièces,2 Chambres,2 Salles de bains,Bon état,,,Agdal à Marrakech,Jardin Terrasse Garage Piscine Concierge Antenne parabolique Cheminée Climatisation Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes ,2500000 DH,https://www.mubawab-media.com/ad/7/618/947F/h/_G8A4248_39436700.jpg,https://www.mubawab.ma/fr/a/7618947/agdal-bel-appt-en-rdj-2-chs-refait-%C3%A0-neuf
74 m²,3 Pièces,2 Chambres,,Bon état,"1er
					étage",1-5 ans,Quartier Aérodrome à El Jadida, Orientation:  Est  Jardin Terrasse Concierge Salon Marocain Antenne parabolique Sécurité Cuisine équipée  Type du sol:  Carrelage  ,390000 DH,https://www.mubawab-media.com/ad/7/633/247F/h/IMG-20230128-WA0005_40692931.jpg,https://www.mubawab.ma/fr/a/7633247/bel-appartement-%C3%A0-vendre-%C3%A0-quartier-a%C3%A9rodrome-surface-totale-74-m%C2%B2-salon-traditionnel-et-syst%C3%A8me-d-antenne-parabolique-
70 m²,5 Pièces,2 Chambres,,Bon état,"2ème
					étage",5-10 ans,Martil, Orientation:  Ouest  Salon Marocain Antenne parabolique Porte blindée ,810000 DH,https://www.mubawab-media.com/ad/7/633/219F/h/IMG-20221013-WA0021_44691520.jpg,https://www.mubawab.ma/fr/a/7633219/appartement-en-vente-%C3%A0-martil-5-pi%C3%A8ces-confortables-porte-blind%C3%A9e-salon-marocain-traditionnel-
98 m²,4 Pièces,2 Chambres,,Bon état,"3ème
					étage",10-20 ans,Berrechid,,540000 DH,https://www.mubawab-media.com/ad/7/633/205F/h/ab468dbb-b838-4c4e-9abc-85f8d1a18408_40692608.jpeg,https://www.mubawab.ma/fr/a/7633205/appartement-%C3%A0-vendre-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9
82 m²,2 Pièces,4 Chambres,,Nouveau,"1er
					étage",,Sakani à Salé,,8000 DH,https://www.mubawab-media.com/ad/7/633/192F/h/DC9D12BE-D840-4529-8DDB-2AFB95542BFC_40692431.png,https://www.mubawab.ma/fr/a/7633192/appartement-en-vente-%C3%A0-sakani-4-belles-chambres-
74 m²,5 Pièces,2 Chambres,,Bon état,,,Route de Safi à Marrakech,,585000 DH,https://www.mubawab-media.com/ad/7/553/503F/h/6C56117B-5758-436A-90F3-DE5EE86E6C03_33123833.jpeg,https://www.mubawab.ma/fr/a/7553503/appartement-%C3%A0-najd-marrakech-%C3%A0-vendre
164 m²,5 Pièces,4 Chambres,2 Salles de bains,Bon état,,5-10 ans,Ain Borja à Casablanca,Terrasse Garage Ascenseur Concierge Salon Marocain Salon européen Antenne parabolique Sécurité Cuisine équipée  Type du sol:  Carrelage  ,1200000 DH,https://www.mubawab-media.com/ad/7/633/159F/h/IMG-20230130-WA0044_40692142.jpg,https://www.mubawab.ma/fr/a/7633159/tr%C3%A8s-bel-appartement-en-duplexe
69 m²,3 Pièces,2 Chambres,,Bon état,"1er
					étage",10-20 ans,Hay Salama à Casablanca, Orientation:  Nord  Sécurité  Type du sol:  Carrelage  ,560000 DH,https://www.mubawab-media.com/ad/7/633/122F/h/IMG-20230128-WA0018_40691722.jpg,https://www.mubawab.ma/fr/a/7633122/superbe-appartement-%C3%A0-vendre-%C3%A0-hay-salama-surface-de-69-m%C2%B2-s%C3%A9curis%C3%A9-24-24-
93 m²,3 Pièces,2 Chambres,,Bon état,"5ème
					étage",5-10 ans,Oued Laou, Orientation:  Est  Terrasse Ascenseur Vue sur mer Vue sur les montagnes Meublé Façade extérieure Salon Marocain Antenne parabolique Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver  Type du sol:  Marbre  ,370000 DH,https://www.mubawab-media.com/ad/7/633/103F/h/IMG-20221221-WA0059_40690549.jpg,https://www.mubawab.ma/fr/a/7633103/jolie-appartement-%C3%A0-oued-laou
88 m²,3 Pièces,2 Chambres,,Bon état,"3ème
					étage",10-20 ans,Californie à Casablanca, Orientation:  Est  Ascenseur Concierge Salon Marocain Cuisine équipée  Type du sol:  Carrelage  ,1090000 DH,https://www.mubawab-media.com/ad/7/633/074F/h/16750947434066311531179687869427_40688391.jpg,https://www.mubawab.ma/fr/a/7633074/vend-appartement
80 m²,2 Pièces,2 Chambres,2 Salles de bains,Bon état,,5-10 ans,M'Diq, Orientation:  Est  Jardin Terrasse Garage Ascenseur Vue sur mer Vue sur les montagnes Piscine Concierge Meublé Façade extérieure Salon Marocain Antenne parabolique Climatisation Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Marbre  ,1250000 DH,https://www.mubawab-media.com/ad/7/633/003F/h/SAM_0578_40685878.JPG,https://www.mubawab.ma/fr/a/7633003/appartement-%C3%A0-vendre-%C3%A0-m-diq-2-pi%C3%A8ces-confortables-bien-meubl%C3%A9-
52 m²,2 Pièces,,,Nouveau,"3ème
					étage",,Zone Industrielle à Casablanca,Jardin Concierge Antenne parabolique Sécurité ,270000 DH,https://www.mubawab-media.com/ad/7/632/991F/h/photo_0_40684819.jpg,https://www.mubawab.ma/fr/a/7632991/vente-d-un-bel-appartement-%C3%A0-zone-industrielle-1-chambre-antenne-parabolique-r%C3%A9sidence-s%C3%A9curis%C3%A9e
172 m²,8 Pièces,5 Chambres,2 Salles de bains,Nouveau,,,Sidi Bennour,,1200000 DH,https://www.mubawab-media.com/ad/7/632/995F/h/IMG_20230130_152730_40684843.jpg,https://www.mubawab.ma/fr/a/7632995/appartement-%C3%A0-l-achat-%C3%A0-sidi-bennour-5-belles-chambres-
93 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"1er
					étage",1-5 ans,Dar Bouazza,Jardin Terrasse Garage Ascenseur Vue sur les montagnes Piscine Concierge Façade extérieure Sécurité Cuisine équipée Four ,,https://www.mubawab-media.com/ad/7/632/964F/h/photo_0_40684422.jpg,https://www.mubawab.ma/fr/a/7632964/vente-d-un-bel-appartement-%C3%A0-dar-bouazza-3-grandes-pi%C3%A8ces-avec-ascenseur-et-terrasse
53 m²,6 Pièces,3 Chambres,2 Salles de bains,Nouveau,"4ème
					étage",1-5 ans,Errahma, Orientation:  Sud  Terrasse Ascenseur Concierge Chambre rangement Cuisine équipée  Type du sol:  Marbre  ,320000 DH,https://www.mubawab-media.com/ad/7/632/981F/h/17_40684524.jpg,https://www.mubawab.ma/fr/a/7632981/appartement-moyen-standing-%C3%A0-vendre
74 m²,3 Pièces,2 Chambres,,Bon état,"8ème
					étage",1-5 ans,Moujahidine à Tanger, Orientation:  Sud  Terrasse Ascenseur Façade extérieure Sécurité  Type du sol:  Carrelage  ,450000 DH,https://www.mubawab-media.com/ad/7/632/932F/h/IMG_20230111_160916_40682616.jpg,https://www.mubawab.ma/fr/a/7632932/appartement-ensoleill%C3%A9-de-74m%C2%B2-%C3%A0-bnbachir-tanger
90 m²,,2 Chambres,2 Salles de bains,Bon état,"3ème
					étage",,M'Diq,Jardin Terrasse Garage ,1800000 DH,https://www.mubawab-media.com/ad/7/632/929F/h/IMG-20230118-WA0017_40681875.jpg,https://www.mubawab.ma/fr/a/7632929/bel-appartement-%C3%A0-vendre-%C3%A0-m-diq-2-belles-chambres-places-de-stationnement-et-jardin-
177 m²,5 Pièces,3 Chambres,3 Salles de bains,Bon état,"4ème
					étage",5-10 ans,Riyad à Rabat, Orientation:  Nord  Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Sécurité Cuisine équipée  Type du sol:  Marbre  ,3400000 DH,https://www.mubawab-media.com/ad/7/632/892F/h/2D3D28FF-034F-4FE1-B67F-E0C2C3E84342_40673283.jpeg,https://www.mubawab.ma/fr/a/7632892/bel-appartement-%C3%A0-vendre-hay-riad
50 m²,2 Pièces,2 Chambres,,Bon état,"1er
					étage",10-20 ans,Ghrablia à Salé,,200000 DH,https://www.mubawab-media.com/ad/7/632/876F/h/photo_0_40671299.jpg,https://www.mubawab.ma/fr/a/7632876/bel-appartement-%C3%A0-vendre-%C3%A0-ghrablia-2-belles-chambres-
75 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"1er
					étage",,Centre à Kénitra,Terrasse Ascenseur Concierge Façade extérieure Climatisation  Type du sol:  Carrelage  ,885000 DH,https://www.mubawab-media.com/ad/7/632/861F/h/IMG-20221226-WA0016_40669937.jpg,https://www.mubawab.ma/fr/a/7632861/appartement-3-pi%C3%A9ce-kenitra-centre-ville-d
150 m²,3 Pièces,3 Chambres,3 Salles de bains,Nouveau,"1er
					étage",5-10 ans,Hamria à Meknes, Orientation:  Est  Piscine  Type du sol:  Marbre  ,7000 DH,https://www.mubawab-media.com/ad/7/632/838F/h/JPEG_20220312_111358_8767000897197911502_40668720.jpg,https://www.mubawab.ma/fr/a/7632838/vend-appartement-%C3%A0-hamria-3-belles-chambres-piscine-
96 m²,7 Pièces,2 Chambres,2 Salles de bains,Nouveau,"7ème
					étage",5-10 ans,Belvédère à Casablanca,Terrasse Garage Ascenseur Vue sur mer Concierge Chambre rangement Meublé Façade extérieure Salon Marocain Antenne parabolique Porte blindée Cuisine équipée Réfrigérateur Four  Type du sol:  Marbre  ,1300000 DH,https://www.mubawab-media.com/ad/7/614/946F/h/IMG_4902_39059468.jpeg,https://www.mubawab.ma/fr/a/7614946/appartement-de-96m%C2%B2-%C3%A0-vendre-%C3%A0-belvedere-casamaroc
123 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"3ème
					étage",,Assif à Marrakech,Terrasse Garage Ascenseur Concierge Chambre rangement Façade extérieure Salon Marocain Antenne parabolique Climatisation Sécurité Cuisine équipée Four  Type du sol:  Marbre  ,1050000 DH,https://www.mubawab-media.com/ad/7/632/830F/h/IMG-20230128-WA0017_40664783.jpg,https://www.mubawab.ma/fr/a/7632830/appartement-106m%C2%B2-17m%C2%B2-en-vente-%C3%A0-marrakech
60 m²,3 Pièces,,,Bon état,,,Derb Jamila à Mohammedia,Salon Marocain Antenne parabolique Cuisine équipée  Type du sol:  Carrelage  ,430000 DH,https://www.mubawab-media.com/ad/7/629/146F/h/photo_0_40666110.jpg,https://www.mubawab.ma/fr/a/7629146/appartement-%C3%A0-l-achat-%C3%A0-derb-jamila-3-pi%C3%A8ces-salon-marocain-et-antenne-parabolique
108 m²,2 Pièces,2 Chambres,2 Salles de bains,Nouveau,"3ème
					étage",,Jerifat à Safi, Orientation:  Ouest  Jardin Terrasse Garage Façade extérieure ,480000 DH,https://www.mubawab-media.com/ad/7/632/747F/h/%D9%85%D8%AD%D9%81%D8%B8%D8%A9_40647502.png,https://www.mubawab.ma/fr/a/7632747/appartement-%C3%A0-vendre-%C3%A0-jerifat-superficie-108-m%C2%B2-jardin-et-terrasse-
84 m²,4 Pièces,3 Chambres,2 Salles de bains,Bon état,"2ème
					étage",10-20 ans,Maghreb Arabi à Temara, Orientation:  Est  Cuisine équipée  Type du sol:  Carrelage  ,840000 DH,https://www.mubawab-media.com/ad/7/632/706F/h/20190326_200352_40641130.jpg,https://www.mubawab.ma/fr/a/7632706/appartement-a-vendre-et-ou-%C3%A0-louer
300 m²,10 Pièces,5 Chambres,4 Salles de bains,Bon état,"1er
					étage",,Racine à Casablanca,Terrasse Garage Ascenseur Concierge Chambre rangement Meublé Façade extérieure Cheminée Sécurité Cuisine équipée ,6000000 DH,https://www.mubawab-media.com/ad/7/632/681F/h/photo_0_40638557.jpg,https://www.mubawab.ma/fr/a/7632681/bel-appartement-%C3%A0-vendre-%C3%A0-racine
86 m²,3 Pièces,2 Chambres,,Bon état,,10-20 ans,Medina à Salé,,110000 DH,https://www.mubawab-media.com/ad/7/632/660F/h/Screenshot_20230120-123659_Gallery_40636426.jpg,https://www.mubawab.ma/fr/a/7632660/saroute-ahbass-a-vendre
67 m²,3 Pièces,2 Chambres,2 Salles de bains,Bon état,"4ème
					étage",10-20 ans,Lazrek Nemsia à Temara, Orientation:  Ouest  Concierge Sécurité  Type du sol:  Parquet  ,520000 DH,https://www.mubawab-media.com/ad/7/632/612F/h/IMG-20230130-WA0005_40628854.jpg,https://www.mubawab.ma/fr/a/7632612/appartement-%C3%A0-vendre
63 m²,3 Pièces,2 Chambres,,Nouveau,"4ème
					étage",5-10 ans,Nassim à Mohammedia, Orientation:  Sud  Terrasse Meublé Façade extérieure Salon européen Antenne parabolique Climatisation Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes  Type du sol:  Parquet  ,465000 DH,https://www.mubawab-media.com/ad/7/350/113F/h/03234A63-76C7-42E9-AC35-EAFDFE51ED69_17110357.jpeg,https://www.mubawab.ma/fr/a/7350113/joli-appartement-neuf-mohammedia
